Order ID,Order Date,Ship Date,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product,Quantity,Discount,Sales,Profit
ORD-00559,2023-01-15,2023-01-18,Customer 217,Consumer,South,North Carolina,Charlotte,Office Supplies,Labels,Printer Paper,5,0.05,290.01,32.13
ORD-00560,2023-11-16,2023-11-19,Customer 245,Consumer,East,New York,New York,Technology,Phones,Keyboard,2,0.0,410.53,82.85
ORD-00561,2024-01-20,2024-01-24,Customer 107,Home Office,East,New York,New York,Office Supplies,Paper,Storage Box,9,0.0,1233.98,159.77
ORD-00562,2024-12-07,2024-12-10,Customer 140,Consumer,West,Oregon,Portland,Office Supplies,Storage,Pen Set,4,0.0,330.8,50.46
ORD-00563,2023-05-29,2023-06-01,Customer 008,Consumer,Central,Illinois,Chicago,Technology,Accessories,Smartphone,4,0.05,2477.92,372.97
ORD-00564,2024-06-05,2024-06-08,Customer 147,Consumer,Central,Illinois,Chicago,Office Supplies,Art,Binder,4,0.1,149.19,11.34
ORD-00565,2024-08-21,2024-08-25,Customer 067,Consumer,South,North Carolina,Charlotte,Technology,Machines,Laptop,3,0.05,857.96,174.16
ORD-00566,2024-03-30,2024-04-03,Customer 168,Home Office,South,Virginia,Richmond,Furniture,Furnishings,Office Chair,6,0.1,1447.1,81.3
ORD-00567,2023-12-30,2024-01-03,Customer 177,Consumer,Central,Missouri,St. Louis,Office Supplies,Storage,Notebook,5,0.1,690.1,30.53
ORD-00568,2025-10-14,2025-10-18,Customer 130,Home Office,West,Oregon,Portland,Office Supplies,Art,Notebook,2,0.05,230.11,33.92
ORD-00569,2024-04-04,2024-04-05,Customer 167,Corporate,East,Ohio,Columbus,Furniture,Chairs,Bookshelf,5,0.05,2413.15,140.26
ORD-00570,2024-07-12,2024-07-17,Customer 012,Consumer,South,Florida,Miami,Technology,Machines,Mouse,5,0.05,808.44,149.17
ORD-00571,2024-12-04,2024-12-09,Customer 227,Consumer,West,Colorado,Denver,Technology,Copiers,Mouse,10,0.05,7219.02,1166.28
ORD-00572,2025-05-13,2025-05-15,Customer 108,Consumer,South,Florida,Miami,Furniture,Tables,Conference Table,8,0.2,2838.38,-169.33
ORD-00573,2024-09-06,2024-09-08,Customer 195,Consumer,Central,Michigan,Detroit,Furniture,Chairs,Office Chair,7,0.2,4215.44,-324.04
ORD-00574,2024-06-19,2024-06-21,Customer 117,Corporate,West,Colorado,Denver,Furniture,Furnishings,Office Chair,3,0.0,1777.86,130.35
ORD-00575,2023-09-02,2023-09-03,Customer 009,Home Office,West,Colorado,Denver,Office Supplies,Envelopes,Pen Set,4,0.0,469.39,74.17
ORD-00576,2023-03-29,2023-04-02,Customer 072,Corporate,West,Colorado,Denver,Technology,Copiers,Mouse,7,0.1,2243.43,159.18
ORD-00577,2023-01-03,2023-01-07,Customer 120,Corporate,Central,Illinois,Chicago,Office Supplies,Labels,Storage Box,5,0.15,197.57,-0.96
ORD-00578,2025-01-11,2025-01-15,Customer 055,Home Office,West,Arizona,Phoenix,Technology,Copiers,Mouse,8,0.1,3534.51,500.3
ORD-00579,2024-08-10,2024-08-11,Customer 172,Corporate,East,Ohio,Columbus,Technology,Accessories,Monitor,8,0.0,1163.24,276.06
ORD-00580,2024-08-23,2024-08-26,Customer 038,Corporate,Central,Texas,Houston,Technology,Phones,Smartphone,6,0.1,4465.31,620.61
ORD-00581,2025-06-14,2025-06-16,Customer 093,Corporate,Central,Missouri,St. Louis,Office Supplies,Binders,Binder,4,0.15,605.36,-34.99
ORD-00582,2023-12-09,2023-12-11,Customer 089,Corporate,Central,Missouri,St. Louis,Office Supplies,Paper,Binder,2,0.1,87.74,4.13
ORD-00583,2023-05-05,2023-05-06,Customer 217,Corporate,Central,Minnesota,Minneapolis,Furniture,Furnishings,Cabinet,6,0.2,1719.75,-138.81
ORD-00584,2024-01-11,2024-01-13,Customer 063,Home Office,Central,Michigan,Detroit,Office Supplies,Envelopes,Printer Paper,2,0.1,258.26,9.55
ORD-00585,2025-04-23,2025-04-28,Customer 215,Consumer,East,New York,New York,Furniture,Furnishings,Desk,2,0.05,1038.81,75.66
ORD-00586,2023-06-10,2023-06-11,Customer 084,Corporate,East,New York,New York,Office Supplies,Envelopes,Printer Paper,6,0.15,645.24,53.01
ORD-00587,2025-09-05,2025-09-07,Customer 010,Consumer,South,Georgia,Atlanta,Furniture,Tables,Cabinet,4,0.2,1073.68,-24.9
ORD-00588,2025-07-14,2025-07-19,Customer 206,Consumer,South,Georgia,Atlanta,Furniture,Chairs,Bookshelf,5,0.1,3608.2,232.9
ORD-00589,2024-10-16,2024-10-17,Customer 086,Corporate,West,Oregon,Portland,Office Supplies,Labels,Storage Box,8,0.0,580.76,91.91
ORD-00590,2024-10-25,2024-10-27,Customer 243,Consumer,Central,Texas,Houston,Technology,Machines,Mouse,2,0.15,1472.96,72.22
ORD-00591,2024-10-01,2024-10-05,Customer 002,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Notebook,9,0.1,682.56,40.83
ORD-00592,2024-10-25,2024-10-26,Customer 055,Corporate,Central,Missouri,St. Louis,Furniture,Furnishings,Desk,7,0.1,611.25,9.35
ORD-00593,2023-09-10,2023-09-11,Customer 154,Corporate,South,Florida,Miami,Office Supplies,Storage,Binder,10,0.05,562.36,74.59
ORD-00594,2025-11-16,2025-11-18,Customer 170,Corporate,South,Georgia,Atlanta,Technology,Phones,Smartphone,8,0.15,3744.92,186.75
ORD-00595,2023-08-24,2023-08-26,Customer 042,Corporate,East,New York,New York,Office Supplies,Art,Printer Paper,5,0.15,417.3,12.32
ORD-00596,2024-01-14,2024-01-17,Customer 193,Home Office,West,Colorado,Denver,Technology,Machines,Mouse,1,0.1,349.99,32.08
ORD-00597,2025-05-22,2025-05-24,Customer 095,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Bookshelf,9,0.3,3685.63,-892.2
ORD-00598,2023-05-23,2023-05-27,Customer 032,Corporate,Central,Minnesota,Minneapolis,Furniture,Tables,Desk,6,0.0,2959.55,489.79
ORD-00599,2025-09-24,2025-09-27,Customer 195,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Printer Paper,8,0.05,761.84,81.26
ORD-00600,2024-04-16,2024-04-19,Customer 110,Corporate,East,Massachusetts,Boston,Technology,Copiers,Monitor,2,0.2,1295.74,12.38
ORD-00601,2024-07-02,2024-07-07,Customer 120,Consumer,West,Oregon,Portland,Technology,Copiers,Printer,3,0.05,1853.53,168.68
ORD-00602,2025-09-02,2025-09-03,Customer 048,Consumer,East,Ohio,Columbus,Furniture,Chairs,Desk,10,0.2,4000.34,-699.45
ORD-00603,2023-09-30,2023-10-04,Customer 021,Home Office,East,New Jersey,Newark,Furniture,Chairs,Office Chair,9,0.05,3602.7,402.28
ORD-00604,2025-04-26,2025-04-27,Customer 017,Consumer,Central,Minnesota,Minneapolis,Office Supplies,Art,Notebook,5,0.0,559.96,127.01
ORD-00605,2023-09-20,2023-09-23,Customer 005,Consumer,East,New Jersey,Newark,Furniture,Bookcases,Office Chair,4,0.1,1717.58,54.83
ORD-00606,2024-08-15,2024-08-18,Customer 131,Consumer,East,New York,New York,Furniture,Chairs,Office Chair,5,0.3,2578.97,-332.04
ORD-00607,2023-08-06,2023-08-09,Customer 042,Consumer,Central,Texas,Houston,Furniture,Tables,Bookshelf,10,0.1,6010.77,139.23
ORD-00608,2025-07-11,2025-07-14,Customer 077,Corporate,West,Colorado,Denver,Technology,Copiers,Printer,2,0.0,1689.1,305.18
ORD-00609,2024-06-03,2024-06-05,Customer 242,Consumer,Central,Minnesota,Minneapolis,Furniture,Tables,Cabinet,1,0.0,678.8,90.77
ORD-00610,2025-08-24,2025-08-29,Customer 091,Corporate,South,Tennessee,Nashville,Office Supplies,Binders,Printer Paper,7,0.0,606.96,118.99
ORD-00611,2025-02-09,2025-02-13,Customer 003,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,Mouse,4,0.15,1055.26,67.64
ORD-00612,2025-02-08,2025-02-13,Customer 171,Home Office,East,Pennsylvania,Philadelphia,Furniture,Chairs,Cabinet,5,0.05,1668.45,85.4
ORD-00613,2025-12-16,2025-12-17,Customer 160,Corporate,West,California,Los Angeles,Technology,Accessories,Keyboard,6,0.0,1341.23,269.45
ORD-00614,2023-06-03,2023-06-05,Customer 234,Consumer,West,Arizona,Phoenix,Office Supplies,Envelopes,Envelope Pack,8,0.1,696.14,49.98
ORD-00615,2024-07-01,2024-07-02,Customer 133,Home Office,West,Washington,Seattle,Office Supplies,Binders,Envelope Pack,4,0.0,278.12,53.21
ORD-00616,2023-09-20,2023-09-23,Customer 053,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,Monitor,10,0.0,683.44,108.08
ORD-00617,2025-05-17,2025-05-21,Customer 165,Corporate,East,New Jersey,Newark,Technology,Copiers,Monitor,1,0.1,416.82,40.56
ORD-00618,2025-05-27,2025-05-29,Customer 190,Corporate,East,Ohio,Columbus,Technology,Machines,Monitor,2,0.1,1285.13,122.65
ORD-00619,2024-09-19,2024-09-21,Customer 073,Consumer,West,Oregon,Portland,Technology,Accessories,Printer,2,0.05,2167.87,213.11
ORD-00620,2024-08-12,2024-08-13,Customer 065,Consumer,East,Ohio,Columbus,Technology,Copiers,Printer,2,0.15,226.61,7.59
ORD-00621,2025-08-20,2025-08-23,Customer 033,Consumer,Central,Illinois,Chicago,Technology,Phones,Smartphone,10,0.1,5122.58,279.07
ORD-00622,2024-02-14,2024-02-16,Customer 227,Consumer,South,Florida,Miami,Office Supplies,Paper,Notebook,2,0.0,151.85,21.43
ORD-00623,2023-07-05,2023-07-10,Customer 102,Home Office,West,Oregon,Portland,Technology,Phones,Keyboard,6,0.1,926.18,108.6
ORD-00624,2023-08-25,2023-08-27,Customer 052,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Printer,7,0.15,4722.64,331.56
ORD-00625,2024-09-25,2024-09-27,Customer 013,Home Office,South,Tennessee,Nashville,Technology,Copiers,Monitor,2,0.0,1745.41,341.47
ORD-00626,2025-06-17,2025-06-20,Customer 211,Home Office,South,Florida,Miami,Technology,Phones,Monitor,2,0.2,283.2,11.46
ORD-00627,2023-06-27,2023-06-30,Customer 010,Corporate,West,California,Los Angeles,Office Supplies,Paper,Storage Box,2,0.0,207.5,32.71
ORD-00628,2023-04-27,2023-04-29,Customer 044,Home Office,West,Colorado,Denver,Technology,Accessories,Monitor,5,0.0,2143.79,393.03
ORD-00629,2024-08-27,2024-08-30,Customer 218,Consumer,West,Colorado,Denver,Office Supplies,Storage,Binder,4,0.05,79.59,9.76
ORD-00630,2025-09-04,2025-09-07,Customer 135,Consumer,East,New York,New York,Technology,Machines,Keyboard,5,0.05,1007.74,191.67
ORD-00631,2024-09-19,2024-09-23,Customer 051,Consumer,Central,Minnesota,Minneapolis,Furniture,Tables,Conference Table,10,0.1,1537.02,46.79
ORD-00632,2024-07-01,2024-07-05,Customer 100,Corporate,Central,Michigan,Detroit,Office Supplies,Labels,Binder,5,0.1,338.68,30.63
ORD-00633,2023-01-03,2023-01-07,Customer 127,Consumer,West,Colorado,Denver,Office Supplies,Paper,Printer Paper,3,0.1,48.23,5.15
ORD-00634,2023-11-28,2023-12-03,Customer 140,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Bookshelf,3,0.3,2008.34,-209.98
ORD-00635,2024-02-03,2024-02-05,Customer 209,Home Office,West,Colorado,Denver,Office Supplies,Storage,Binder,2,0.05,284.0,40.07
ORD-00636,2024-03-03,2024-03-04,Customer 045,Corporate,Central,Missouri,St. Louis,Technology,Accessories,Printer,5,0.1,1109.34,103.36
ORD-00637,2023-06-15,2023-06-19,Customer 142,Consumer,South,Florida,Miami,Furniture,Bookcases,Conference Table,9,0.2,1271.74,-188.82
ORD-00638,2024-12-22,2024-12-25,Customer 157,Consumer,West,Colorado,Denver,Office Supplies,Art,Notebook,4,0.05,624.3,63.91
ORD-00639,2025-11-05,2025-11-06,Customer 060,Consumer,Central,Michigan,Detroit,Technology,Accessories,Mouse,1,0.15,907.68,59.4
ORD-00640,2024-11-27,2024-11-29,Customer 233,Corporate,East,New York,New York,Office Supplies,Labels,Storage Box,6,0.05,326.53,47.7
ORD-00641,2025-02-12,2025-02-16,Customer 194,Consumer,South,Florida,Miami,Office Supplies,Labels,Pen Set,10,0.0,462.82,95.11
ORD-00642,2023-06-07,2023-06-08,Customer 210,Home Office,South,Tennessee,Nashville,Technology,Machines,Keyboard,4,0.2,775.08,-56.43
ORD-00643,2023-03-21,2023-03-25,Customer 062,Home Office,East,Pennsylvania,Philadelphia,Furniture,Tables,Conference Table,4,0.05,1649.47,94.25
ORD-00644,2025-09-18,2025-09-19,Customer 185,Consumer,East,Ohio,Columbus,Furniture,Tables,Desk,1,0.0,608.4,84.22
ORD-00645,2025-05-08,2025-05-11,Customer 032,Home Office,Central,Illinois,Chicago,Office Supplies,Binders,Storage Box,1,0.1,162.07,4.99
ORD-00646,2023-09-26,2023-09-30,Customer 122,Consumer,East,New Jersey,Newark,Technology,Accessories,Printer,9,0.0,3941.95,848.24
ORD-00647,2023-07-21,2023-07-26,Customer 202,Corporate,South,Florida,Miami,Technology,Phones,Smartphone,6,0.1,5257.06,480.27
ORD-00648,2025-07-27,2025-07-30,Customer 145,Consumer,South,Florida,Miami,Furniture,Furnishings,Desk,5,0.2,2201.47,-248.7
ORD-00649,2023-05-27,2023-05-30,Customer 037,Consumer,West,California,Los Angeles,Furniture,Chairs,Desk,6,0.1,4154.64,-9.96
ORD-00650,2025-10-04,2025-10-07,Customer 246,Consumer,West,California,Los Angeles,Office Supplies,Storage,Storage Box,9,0.05,1382.05,147.02
ORD-00651,2024-07-21,2024-07-26,Customer 002,Consumer,East,Pennsylvania,Philadelphia,Technology,Copiers,Printer,2,0.0,224.82,47.48
ORD-00652,2025-03-04,2025-03-08,Customer 163,Consumer,East,New Jersey,Newark,Technology,Accessories,Keyboard,1,0.1,221.24,25.19
ORD-00653,2025-11-28,2025-12-02,Customer 183,Home Office,Central,Texas,Houston,Office Supplies,Art,Printer Paper,5,0.15,281.24,3.47
ORD-00654,2023-03-13,2023-03-16,Customer 183,Corporate,East,New Jersey,Newark,Technology,Copiers,Keyboard,3,0.05,2604.76,358.5
ORD-00655,2025-01-12,2025-01-16,Customer 180,Consumer,Central,Minnesota,Minneapolis,Technology,Accessories,Smartphone,8,0.05,4322.07,521.69
ORD-00656,2023-10-15,2023-10-19,Customer 182,Consumer,West,Oregon,Portland,Office Supplies,Binders,Binder,1,0.2,185.5,-6.44
ORD-00657,2024-05-09,2024-05-13,Customer 107,Consumer,West,Oregon,Portland,Technology,Phones,Mouse,3,0.1,824.36,86.31
ORD-00658,2025-01-20,2025-01-25,Customer 088,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,Notebook,7,0.05,475.56,70.16
ORD-00659,2023-03-25,2023-03-27,Customer 144,Corporate,West,Colorado,Denver,Furniture,Chairs,Conference Table,2,0.05,1352.46,52.96
ORD-00660,2024-06-30,2024-07-01,Customer 194,Consumer,East,Ohio,Columbus,Furniture,Bookcases,Desk,6,0.1,742.13,5.14
ORD-00661,2025-02-06,2025-02-09,Customer 039,Consumer,East,New Jersey,Newark,Technology,Machines,Monitor,2,0.05,1256.33,198.11
ORD-00662,2025-03-29,2025-04-02,Customer 023,Consumer,East,New York,New York,Technology,Accessories,Keyboard,4,0.2,2861.0,-116.64
ORD-00663,2024-09-18,2024-09-20,Customer 066,Consumer,West,Oregon,Portland,Technology,Machines,Smartphone,4,0.1,758.88,32.03
ORD-00664,2023-08-10,2023-08-15,Customer 002,Corporate,South,Tennessee,Nashville,Office Supplies,Labels,Storage Box,2,0.15,116.35,-1.15
ORD-00665,2023-08-21,2023-08-22,Customer 172,Consumer,Central,Missouri,St. Louis,Furniture,Furnishings,Conference Table,8,0.2,2825.64,-225.48
ORD-00666,2024-09-09,2024-09-14,Customer 044,Home Office,West,Oregon,Portland,Technology,Accessories,Laptop,4,0.05,3379.92,513.83
ORD-00667,2024-01-21,2024-01-24,Customer 186,Home Office,East,New York,New York,Office Supplies,Binders,Pen Set,6,0.05,776.07,108.39
ORD-00668,2025-05-22,2025-05-25,Customer 006,Consumer,East,Ohio,Columbus,Office Supplies,Paper,Pen Set,10,0.2,1482.36,-83.92
ORD-00669,2025-11-12,2025-11-16,Customer 082,Corporate,Central,Minnesota,Minneapolis,Office Supplies,Storage,Pen Set,6,0.0,883.13,169.54
ORD-00670,2023-12-17,2023-12-22,Customer 054,Consumer,West,Arizona,Phoenix,Technology,Phones,Keyboard,5,0.1,2850.67,265.06
ORD-00671,2023-02-18,2023-02-19,Customer 134,Consumer,Central,Michigan,Detroit,Technology,Accessories,Laptop,4,0.1,2527.86,255.66
ORD-00672,2024-08-10,2024-08-14,Customer 055,Corporate,West,Washington,Seattle,Furniture,Tables,Office Chair,1,0.1,351.63,10.28
ORD-00673,2025-09-06,2025-09-09,Customer 138,Corporate,Central,Texas,Houston,Furniture,Bookcases,Cabinet,10,0.0,1600.38,130.01
ORD-00674,2024-03-16,2024-03-20,Customer 035,Corporate,West,Arizona,Phoenix,Technology,Machines,Laptop,3,0.15,1477.29,93.17
ORD-00675,2025-10-20,2025-10-22,Customer 074,Home Office,East,New York,New York,Furniture,Bookcases,Bookshelf,5,0.1,3414.37,-38.28
ORD-00676,2023-06-18,2023-06-19,Customer 231,Consumer,Central,Texas,Houston,Office Supplies,Binders,Printer Paper,2,0.0,162.94,27.96
ORD-00677,2024-09-12,2024-09-13,Customer 043,Consumer,West,Arizona,Phoenix,Office Supplies,Paper,Storage Box,4,0.05,357.57,34.26
ORD-00678,2025-05-20,2025-05-22,Customer 122,Corporate,West,Arizona,Phoenix,Technology,Phones,Laptop,2,0.0,1200.71,267.61
ORD-00679,2025-12-18,2025-12-20,Customer 102,Consumer,East,Ohio,Columbus,Technology,Phones,Mouse,9,0.05,865.98,119.29
ORD-00680,2025-07-25,2025-07-30,Customer 050,Consumer,West,Colorado,Denver,Furniture,Chairs,Office Chair,8,0.2,2066.24,-215.85
ORD-00681,2023-06-24,2023-06-25,Customer 042,Consumer,East,Ohio,Columbus,Furniture,Tables,Office Chair,3,0.2,887.88,-80.96
ORD-00682,2023-02-20,2023-02-24,Customer 060,Corporate,Central,Missouri,St. Louis,Office Supplies,Storage,Binder,6,0.1,65.97,6.87
ORD-00683,2023-11-25,2023-11-30,Customer 027,Consumer,West,Colorado,Denver,Office Supplies,Binders,Binder,9,0.15,587.42,26.41
ORD-00684,2024-07-03,2024-07-07,Customer 021,Corporate,West,Washington,Seattle,Office Supplies,Envelopes,Storage Box,5,0.05,734.58,90.06
ORD-00685,2024-03-16,2024-03-21,Customer 087,Corporate,South,Virginia,Richmond,Office Supplies,Art,Notebook,1,0.0,114.87,14.46
ORD-00686,2024-04-19,2024-04-23,Customer 137,Corporate,West,Oregon,Portland,Office Supplies,Binders,Storage Box,2,0.0,40.95,9.42
ORD-00687,2024-12-03,2024-12-08,Customer 130,Consumer,South,Georgia,Atlanta,Furniture,Bookcases,Desk,5,0.05,1914.74,190.56
ORD-00688,2025-07-01,2025-07-05,Customer 214,Consumer,West,Washington,Seattle,Technology,Phones,Mouse,7,0.05,3558.13,561.96
ORD-00689,2023-10-13,2023-10-17,Customer 063,Consumer,Central,Illinois,Chicago,Furniture,Chairs,Desk,1,0.3,320.4,-78.32
ORD-00690,2025-11-08,2025-11-11,Customer 212,Home Office,South,Tennessee,Nashville,Furniture,Furnishings,Office Chair,4,0.0,1839.58,270.85
ORD-00691,2024-05-26,2024-05-30,Customer 086,Home Office,West,Colorado,Denver,Technology,Accessories,Printer,9,0.05,6337.13,969.14
ORD-00692,2025-02-28,2025-03-01,Customer 026,Home Office,West,California,Los Angeles,Office Supplies,Labels,Printer Paper,10,0.05,897.95,66.67
ORD-00693,2025-10-02,2025-10-04,Customer 043,Consumer,Central,Texas,Houston,Office Supplies,Paper,Pen Set,7,0.15,723.09,20.73
ORD-00694,2025-02-13,2025-02-17,Customer 216,Consumer,South,Virginia,Richmond,Furniture,Furnishings,Office Chair,7,0.05,4000.75,170.48
ORD-00695,2023-09-13,2023-09-17,Customer 199,Home Office,Central,Illinois,Chicago,Technology,Machines,Mouse,5,0.05,4141.67,529.42
ORD-00696,2025-04-09,2025-04-14,Customer 032,Corporate,South,Georgia,Atlanta,Office Supplies,Paper,Printer Paper,2,0.0,25.81,4.25
ORD-00697,2023-03-23,2023-03-25,Customer 013,Home Office,East,New Jersey,Newark,Office Supplies,Paper,Printer Paper,8,0.1,628.84,62.98
ORD-00698,2025-06-14,2025-06-17,Customer 149,Corporate,East,New York,New York,Technology,Accessories,Monitor,10,0.15,5289.85,451.21
ORD-00699,2025-01-30,2025-02-01,Customer 124,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,Notebook,5,0.15,66.39,-3.95
ORD-00700,2024-12-05,2024-12-10,Customer 077,Consumer,West,Washington,Seattle,Technology,Copiers,Laptop,5,0.05,1639.94,262.36
ORD-00701,2024-03-01,2024-03-03,Customer 245,Corporate,West,Oregon,Portland,Technology,Machines,Laptop,10,0.15,2401.39,128.65
ORD-00702,2023-11-14,2023-11-18,Customer 052,Corporate,Central,Texas,Houston,Office Supplies,Labels,Envelope Pack,10,0.05,158.21,19.17
ORD-00703,2024-05-20,2024-05-21,Customer 196,Consumer,East,New Jersey,Newark,Office Supplies,Storage,Printer Paper,5,0.2,361.49,4.89
ORD-00704,2023-02-28,2023-03-05,Customer 162,Home Office,South,Tennessee,Nashville,Office Supplies,Labels,Printer Paper,2,0.1,255.46,29.35
ORD-00705,2023-12-26,2023-12-27,Customer 157,Home Office,Central,Texas,Houston,Technology,Accessories,Mouse,7,0.05,4917.15,648.91
ORD-00706,2025-02-11,2025-02-12,Customer 056,Consumer,Central,Michigan,Detroit,Office Supplies,Envelopes,Binder,9,0.0,1133.42,165.94
ORD-00707,2023-02-27,2023-03-01,Customer 216,Corporate,Central,Texas,Houston,Office Supplies,Paper,Binder,3,0.05,92.08,15.52
ORD-00708,2023-06-21,2023-06-24,Customer 019,Consumer,East,Massachusetts,Boston,Technology,Phones,Mouse,2,0.0,1263.22,200.97
ORD-00709,2025-12-30,2025-12-31,Customer 210,Consumer,South,Florida,Miami,Furniture,Furnishings,Conference Table,4,0.05,1590.55,89.82
ORD-00710,2024-06-05,2024-06-09,Customer 055,Consumer,Central,Illinois,Chicago,Furniture,Tables,Conference Table,4,0.3,2294.5,-589.58
ORD-00711,2024-02-28,2024-03-02,Customer 235,Consumer,West,Colorado,Denver,Technology,Phones,Mouse,10,0.2,4324.23,-214.97
ORD-00712,2023-12-14,2023-12-18,Customer 127,Home Office,West,Arizona,Phoenix,Technology,Machines,Monitor,5,0.1,2976.53,266.31
ORD-00713,2024-04-22,2024-04-24,Customer 137,Home Office,South,Virginia,Richmond,Technology,Machines,Laptop,3,0.15,754.7,27.19
ORD-00714,2025-02-27,2025-03-03,Customer 239,Consumer,West,Arizona,Phoenix,Technology,Accessories,Laptop,6,0.15,3693.02,289.85
ORD-00715,2024-11-07,2024-11-10,Customer 010,Corporate,South,North Carolina,Charlotte,Furniture,Furnishings,Office Chair,10,0.1,5360.95,82.89
ORD-00716,2023-01-13,2023-01-15,Customer 211,Consumer,East,Massachusetts,Boston,Office Supplies,Art,Printer Paper,2,0.05,53.13,7.09
ORD-00717,2024-11-14,2024-11-18,Customer 079,Home Office,Central,Michigan,Detroit,Technology,Accessories,Printer,6,0.05,3657.3,501.96
ORD-00718,2023-09-21,2023-09-22,Customer 209,Consumer,East,New Jersey,Newark,Furniture,Chairs,Desk,10,0.2,3447.72,-472.39
ORD-00719,2023-12-14,2023-12-19,Customer 164,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Notebook,7,0.05,456.12,64.19
ORD-00720,2023-12-05,2023-12-06,Customer 104,Consumer,Central,Missouri,St. Louis,Office Supplies,Art,Printer Paper,8,0.1,725.61,15.57
ORD-00721,2023-08-29,2023-09-03,Customer 006,Corporate,Central,Michigan,Detroit,Technology,Accessories,Monitor,8,0.05,6513.63,768.43
ORD-00722,2024-04-27,2024-05-02,Customer 144,Corporate,Central,Minnesota,Minneapolis,Technology,Accessories,Laptop,10,0.15,6570.99,554.52
ORD-00723,2025-09-18,2025-09-23,Customer 003,Corporate,West,Arizona,Phoenix,Office Supplies,Art,Printer Paper,3,0.05,432.18,37.53
ORD-00724,2024-03-01,2024-03-05,Customer 031,Consumer,West,Washington,Seattle,Office Supplies,Paper,Binder,1,0.0,94.43,18.31
ORD-00725,2024-01-26,2024-01-27,Customer 168,Home Office,East,Massachusetts,Boston,Office Supplies,Paper,Printer Paper,5,0.0,662.43,120.84
ORD-00726,2023-03-27,2023-03-28,Customer 201,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,Binder,10,0.0,1885.49,350.47
ORD-00727,2024-04-28,2024-05-03,Customer 203,Home Office,Central,Illinois,Chicago,Office Supplies,Storage,Envelope Pack,7,0.1,205.46,22.47
ORD-00728,2024-11-20,2024-11-22,Customer 020,Home Office,East,New Jersey,Newark,Office Supplies,Binders,Envelope Pack,5,0.05,180.21,21.12
ORD-00729,2024-11-04,2024-11-09,Customer 029,Consumer,South,Tennessee,Nashville,Technology,Phones,Keyboard,3,0.05,484.78,76.39
ORD-00730,2024-09-14,2024-09-16,Customer 028,Consumer,West,California,Los Angeles,Technology,Machines,Keyboard,5,0.0,2285.98,464.94
ORD-00731,2024-05-26,2024-05-29,Customer 249,Consumer,Central,Missouri,St. Louis,Office Supplies,Storage,Pen Set,6,0.0,1104.86,134.33
ORD-00732,2025-06-22,2025-06-27,Customer 247,Home Office,East,New York,New York,Furniture,Bookcases,Conference Table,5,0.1,858.78,57.89
ORD-00733,2025-07-11,2025-07-16,Customer 086,Consumer,West,Oregon,Portland,Office Supplies,Storage,Envelope Pack,2,0.0,22.41,3.4
ORD-00734,2025-06-01,2025-06-06,Customer 192,Home Office,West,Colorado,Denver,Office Supplies,Labels,Notebook,7,0.05,489.91,40.26
ORD-00735,2024-08-23,2024-08-25,Customer 031,Consumer,South,Virginia,Richmond,Office Supplies,Labels,Pen Set,10,0.0,1447.6,264.49
ORD-00736,2024-12-04,2024-12-09,Customer 136,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,Monitor,6,0.0,5109.79,1070.97
ORD-00737,2023-01-18,2023-01-21,Customer 188,Corporate,West,Washington,Seattle,Office Supplies,Art,Envelope Pack,4,0.1,390.37,35.92
ORD-00738,2023-03-20,2023-03-23,Customer 136,Corporate,South,Georgia,Atlanta,Office Supplies,Paper,Storage Box,6,0.0,142.25,20.39
ORD-00739,2024-07-15,2024-07-17,Customer 216,Consumer,Central,Illinois,Chicago,Technology,Copiers,Laptop,3,0.15,1336.96,4.55
ORD-00740,2025-02-04,2025-02-06,Customer 120,Consumer,East,Massachusetts,Boston,Technology,Phones,Keyboard,7,0.1,1838.58,264.77
ORD-00741,2024-03-31,2024-04-02,Customer 007,Consumer,South,North Carolina,Charlotte,Office Supplies,Labels,Binder,9,0.0,246.48,31.42
ORD-00742,2023-11-25,2023-11-28,Customer 190,Consumer,Central,Michigan,Detroit,Furniture,Bookcases,Cabinet,4,0.2,447.02,-40.3
ORD-00743,2024-12-27,2025-01-01,Customer 221,Home Office,West,California,Los Angeles,Office Supplies,Paper,Storage Box,6,0.15,502.13,-18.15
ORD-00744,2024-03-09,2024-03-14,Customer 095,Consumer,East,New York,New York,Furniture,Furnishings,Conference Table,2,0.1,262.22,7.66
ORD-00745,2023-01-17,2023-01-22,Customer 209,Consumer,East,Pennsylvania,Philadelphia,Technology,Copiers,Monitor,3,0.05,534.0,74.64
